Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
5656656,10,200,5,7,0.0480,0.0604,10,0.7081,6,2000,5,20.0000,5.0000,94.500,104.500
