Comparison Results Against Hand-Crafted Agent
Metric,Red Agents,Blue Agents
WinRate,0.2280,0.0800
AverageTrailLength,8.3460,6.9920
DrawRate,0.0000,0.0000
MaxTrailLength,13.0000,10.0000
LossRate,0.7720,0.9200
TrailLengthStdDev,1.6487,1.4325
MinTrailLength,6.0000,6.0000
