Trial,Seed,MUTATION_RATE,PHASE2_MUTATION_RATE,CROSSOVER_RATE,POPULATION_SIZE,TOURNAMENT_SIZE,phase1MaxDepth,phase2MaxDepth,BestFitness,AverageFitness,FitnessVariance
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
10,76678,0.027943194514851118,0.02347664574053568,0.6101546285952414,200,5,3,6,87.0,67.85083333333333,182.63101319444442
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
10,76678,0.027943194514851118,0.02347664574053568,0.6101546285952414,200,5,3,6,87.0,67.85083333333333,182.63101319444442
11,76678,0.020614180455295547,0.04640802480890797,0.7903235864707682,200,5,4,8,102.0,77.78000000000002,361.7470166666667
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
10,76678,0.027943194514851118,0.02347664574053568,0.6101546285952414,200,5,3,6,87.0,67.85083333333333,182.63101319444442
11,76678,0.020614180455295547,0.04640802480890797,0.7903235864707682,200,5,4,8,102.0,77.78000000000002,361.7470166666667
12,76678,0.026713623774342617,0.06552301785217159,0.6342407241049659,200,10,3,6,251.0,114.345,8577.690697222239
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
10,76678,0.027943194514851118,0.02347664574053568,0.6101546285952414,200,5,3,6,87.0,67.85083333333333,182.63101319444442
11,76678,0.020614180455295547,0.04640802480890797,0.7903235864707682,200,5,4,8,102.0,77.78000000000002,361.7470166666667
12,76678,0.026713623774342617,0.06552301785217159,0.6342407241049659,200,10,3,6,251.0,114.345,8577.690697222239
13,76678,0.04021934098123229,0.06489522806962016,0.7919017319202426,200,7,4,6,206.0,119.54999999999998,3542.8398611111147
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
10,76678,0.027943194514851118,0.02347664574053568,0.6101546285952414,200,5,3,6,87.0,67.85083333333333,182.63101319444442
11,76678,0.020614180455295547,0.04640802480890797,0.7903235864707682,200,5,4,8,102.0,77.78000000000002,361.7470166666667
12,76678,0.026713623774342617,0.06552301785217159,0.6342407241049659,200,10,3,6,251.0,114.345,8577.690697222239
13,76678,0.04021934098123229,0.06489522806962016,0.7919017319202426,200,7,4,6,206.0,119.54999999999998,3542.8398611111147
14,76678,0.017195162533312144,0.08548676024542616,0.7155515556024817,200,8,5,7,206.0,113.33500000000002,5128.897636111112
1,76678,0.013576311915737315,0.07304718051156715,0.8686502807292176,200,3,3,5,87.0,68.35916666666668,138.89884652777772
2,76678,0.05176727168841935,0.06104691202483641,0.6944211087733472,200,10,2,5,107.0,73.78666666666666,255.33504444444435
3,76678,0.07724774369149653,0.029948605704158658,0.88841101969122,200,7,3,7,114.5,76.5325,597.7344298611114
4,76678,0.04230398227326645,0.09680748783833808,0.8324955055871385,200,7,2,6,251.0,141.45333333333335,6880.979072222225
5,76678,0.022347229022724895,0.044824209389296696,0.743365454801776,200,6,5,5,226.0,95.025,8814.701874999993
6,76678,0.09288547589321595,0.021095630623308076,0.795124939827109,200,10,4,6,366.0,199.06583333333336,14855.98156875001
7,76678,0.05633187917530116,0.08435093526880856,0.9653594425322468,200,6,2,6,107.0,74.68916666666667,261.52011875000017
8,76678,0.08295439974755543,0.04969610884850914,0.8017009643910855,200,5,4,7,266.0,133.05833333333334,11596.47243055556
9,76678,0.021500207986607317,0.08973003661319241,0.8514815840146988,200,8,2,6,206.0,122.25083333333333,4608.20520763889
10,76678,0.027943194514851118,0.02347664574053568,0.6101546285952414,200,5,3,6,87.0,67.85083333333333,182.63101319444442
11,76678,0.020614180455295547,0.04640802480890797,0.7903235864707682,200,5,4,8,102.0,77.78000000000002,361.7470166666667
12,76678,0.026713623774342617,0.06552301785217159,0.6342407241049659,200,10,3,6,251.0,114.345,8577.690697222239
13,76678,0.04021934098123229,0.06489522806962016,0.7919017319202426,200,7,4,6,206.0,119.54999999999998,3542.8398611111147
14,76678,0.017195162533312144,0.08548676024542616,0.7155515556024817,200,8,5,7,206.0,113.33500000000002,5128.897636111112
15,76678,0.02738710441730409,0.07331998255359137,0.942088236689922,200,7,2,8,122.0,87.29833333333332,433.61210833333325
