Trial,Seed,MUTATION_RATE,PHASE2_MUTATION_RATE,CROSSOVER_RATE,POPULATION_SIZE,TOURNAMENT_SIZE,phase1MaxDepth,phase2MaxDepth,BestFitness,AverageFitness,FitnessVariance
1,20202020,0.07511693288604668,0.03154662570720105,0.6500918327015845,200,3,4,8,216.0,74.62166666666666,808.0061694444444
1,20202020,0.07511693288604668,0.03154662570720105,0.6500918327015845,200,3,4,8,216.0,74.62166666666666,808.0061694444444
2,20202020,0.09328424496590501,0.021743087899928668,0.9729747633822934,200,5,5,6,286.0,122.125,7387.910763888889
1,20202020,0.07511693288604668,0.03154662570720105,0.6500918327015845,200,3,4,8,216.0,74.62166666666666,808.0061694444444
2,20202020,0.09328424496590501,0.021743087899928668,0.9729747633822934,200,5,5,6,286.0,122.125,7387.910763888889
3,20202020,0.0875974532826189,0.03632656765344142,0.6615993696097984,200,9,5,5,102.0,78.75750000000004,436.76376319444427
1,20202020,0.07511693288604668,0.03154662570720105,0.6500918327015845,200,3,4,8,216.0,74.62166666666666,808.0061694444444
2,20202020,0.09328424496590501,0.021743087899928668,0.9729747633822934,200,5,5,6,286.0,122.125,7387.910763888889
3,20202020,0.0875974532826189,0.03632656765344142,0.6615993696097984,200,9,5,5,102.0,78.75750000000004,436.76376319444427
4,20202020,0.011750520615194129,0.05455997915825519,0.6278287915476006,200,4,2,7,109.5,70.5975,251.10250763888885
1,20202020,0.07511693288604668,0.03154662570720105,0.6500918327015845,200,3,4,8,216.0,74.62166666666666,808.0061694444444
2,20202020,0.09328424496590501,0.021743087899928668,0.9729747633822934,200,5,5,6,286.0,122.125,7387.910763888889
3,20202020,0.0875974532826189,0.03632656765344142,0.6615993696097984,200,9,5,5,102.0,78.75750000000004,436.76376319444427
4,20202020,0.011750520615194129,0.05455997915825519,0.6278287915476006,200,4,2,7,109.5,70.5975,251.10250763888885
5,20202020,0.08823159182249626,0.049734885326710145,0.6143999224588288,200,10,2,7,112.0,69.81666666666668,310.31722222222203
1,20202020,0.07511693288604668,0.03154662570720105,0.6500918327015845,200,3,4,8,216.0,74.62166666666666,808.0061694444444
2,20202020,0.09328424496590501,0.021743087899928668,0.9729747633822934,200,5,5,6,286.0,122.125,7387.910763888889
3,20202020,0.0875974532826189,0.03632656765344142,0.6615993696097984,200,9,5,5,102.0,78.75750000000004,436.76376319444427
4,20202020,0.011750520615194129,0.05455997915825519,0.6278287915476006,200,4,2,7,109.5,70.5975,251.10250763888885
5,20202020,0.08823159182249626,0.049734885326710145,0.6143999224588288,200,10,2,7,112.0,69.81666666666668,310.31722222222203
6,20202020,0.08504117864921991,0.05397644910566836,0.650976809056421,200,9,2,5,87.0,68.58666666666663,155.9833222222222
