Trial,Seed,MUTATION_RATE,PHASE2_MUTATION_RATE,CROSSOVER_RATE,POPULATION_SIZE,TOURNAMENT_SIZE,phase1MaxDepth,phase2MaxDepth,BestFitness,AverageFitness,FitnessVariance
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
2,456544,0.08349635470164452,0.07929214865466563,0.6652620390584418,200,4,5,7,186.0,73.9125,478.0821354166667
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
2,456544,0.08349635470164452,0.07929214865466563,0.6652620390584418,200,4,5,7,186.0,73.9125,478.0821354166667
3,456544,0.05450444530891161,0.03295242025799949,0.7562232970899273,200,6,3,6,201.0,119.65749999999997,4330.999152083337
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
2,456544,0.08349635470164452,0.07929214865466563,0.6652620390584418,200,4,5,7,186.0,73.9125,478.0821354166667
3,456544,0.05450444530891161,0.03295242025799949,0.7562232970899273,200,6,3,6,201.0,119.65749999999997,4330.999152083337
4,456544,0.07416882846571796,0.02968691311191351,0.6838734999182776,200,10,3,6,112.0,74.06083333333333,438.9531743055556
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
2,456544,0.08349635470164452,0.07929214865466563,0.6652620390584418,200,4,5,7,186.0,73.9125,478.0821354166667
3,456544,0.05450444530891161,0.03295242025799949,0.7562232970899273,200,6,3,6,201.0,119.65749999999997,4330.999152083337
4,456544,0.07416882846571796,0.02968691311191351,0.6838734999182776,200,10,3,6,112.0,74.06083333333333,438.9531743055556
5,456544,0.043166190560818885,0.06660931880721922,0.8289058522741345,200,7,2,8,119.5,78.57,514.871627777778
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
2,456544,0.08349635470164452,0.07929214865466563,0.6652620390584418,200,4,5,7,186.0,73.9125,478.0821354166667
3,456544,0.05450444530891161,0.03295242025799949,0.7562232970899273,200,6,3,6,201.0,119.65749999999997,4330.999152083337
4,456544,0.07416882846571796,0.02968691311191351,0.6838734999182776,200,10,3,6,112.0,74.06083333333333,438.9531743055556
5,456544,0.043166190560818885,0.06660931880721922,0.8289058522741345,200,7,2,8,119.5,78.57,514.871627777778
6,456544,0.01010232650715704,0.07649979933336591,0.6573044892785629,200,9,4,5,117.0,75.27916666666667,369.9710243055554
1,456544,0.018646512529701738,0.09610728010407182,0.83495862257747,200,9,3,5,124.5,70.27749999999997,339.6586187499999
