Trial,Seed,MUTATION_RATE,PHASE2_MUTATION_RATE,CROSSOVER_RATE,POPULATION_SIZE,TOURNAMENT_SIZE,phase1MaxDepth,phase2MaxDepth,BestFitness,AverageFitness,FitnessVariance
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
10,7887,0.06875998185436111,0.016080790677536178,0.8682113742028219,200,9,2,8,231.0,120.64250000000001,6441.868652083328
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
10,7887,0.06875998185436111,0.016080790677536178,0.8682113742028219,200,9,2,8,231.0,120.64250000000001,6441.868652083328
11,7887,0.015329239856790949,0.01899988057567302,0.7099232873394022,200,3,3,6,246.0,119.4,8111.143888888886
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
10,7887,0.06875998185436111,0.016080790677536178,0.8682113742028219,200,9,2,8,231.0,120.64250000000001,6441.868652083328
11,7887,0.015329239856790949,0.01899988057567302,0.7099232873394022,200,3,3,6,246.0,119.4,8111.143888888886
12,7887,0.04268231607955144,0.03127396733234632,0.7088478971171057,200,4,4,5,196.0,87.03499999999998,2078.7883583333337
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
10,7887,0.06875998185436111,0.016080790677536178,0.8682113742028219,200,9,2,8,231.0,120.64250000000001,6441.868652083328
11,7887,0.015329239856790949,0.01899988057567302,0.7099232873394022,200,3,3,6,246.0,119.4,8111.143888888886
12,7887,0.04268231607955144,0.03127396733234632,0.7088478971171057,200,4,4,5,196.0,87.03499999999998,2078.7883583333337
13,7887,0.011742196601032085,0.09266624612152524,0.847611265541679,200,4,4,8,191.0,94.515,1946.0321361111125
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
10,7887,0.06875998185436111,0.016080790677536178,0.8682113742028219,200,9,2,8,231.0,120.64250000000001,6441.868652083328
11,7887,0.015329239856790949,0.01899988057567302,0.7099232873394022,200,3,3,6,246.0,119.4,8111.143888888886
12,7887,0.04268231607955144,0.03127396733234632,0.7088478971171057,200,4,4,5,196.0,87.03499999999998,2078.7883583333337
13,7887,0.011742196601032085,0.09266624612152524,0.847611265541679,200,4,4,8,191.0,94.515,1946.0321361111125
14,7887,0.037230869042466454,0.01480799595888669,0.7852808807075599,200,8,2,8,251.0,122.2775,3499.1202854166677
1,7887,0.023365574754845325,0.09946948414154597,0.7924543672837502,200,5,4,5,286.0,87.82416666666668,2374.313874305555
2,7887,0.06486077242839067,0.06108727283461625,0.8756711417983105,200,4,4,6,161.0,69.95416666666667,222.52046875000033
3,7887,0.08854052496286331,0.031185446303143946,0.8641720312435337,200,4,5,6,206.0,119.9225,4638.172396527777
4,7887,0.09323926235003913,0.07410866300192903,0.8772101601718614,200,9,4,6,246.0,105.10333333333332,10303.216544444438
5,7887,0.07441963203731992,0.05304524547000462,0.7213041114219532,200,5,4,5,211.0,85.49,8483.944899999991
6,7887,0.022923601373879852,0.017621723024283283,0.8892295508427575,200,8,2,7,102.0,77.52833333333334,283.4305861111111
7,7887,0.033206715615979224,0.0932651088907462,0.79039802202102,200,3,4,6,102.0,74.43583333333335,209.1108131944446
8,7887,0.047175712394468515,0.05413947397009882,0.89063251041993,200,3,4,6,206.0,127.01833333333332,3968.8399416666693
9,7887,0.014205675365435617,0.04092745558873807,0.6370517141308935,200,8,3,5,201.0,119.27083333333331,4057.793524305554
10,7887,0.06875998185436111,0.016080790677536178,0.8682113742028219,200,9,2,8,231.0,120.64250000000001,6441.868652083328
11,7887,0.015329239856790949,0.01899988057567302,0.7099232873394022,200,3,3,6,246.0,119.4,8111.143888888886
12,7887,0.04268231607955144,0.03127396733234632,0.7088478971171057,200,4,4,5,196.0,87.03499999999998,2078.7883583333337
13,7887,0.011742196601032085,0.09266624612152524,0.847611265541679,200,4,4,8,191.0,94.515,1946.0321361111125
14,7887,0.037230869042466454,0.01480799595888669,0.7852808807075599,200,8,2,8,251.0,122.2775,3499.1202854166677
15,7887,0.03378096205402543,0.08277644930664656,0.7368720176440623,200,6,4,5,117.0,74.05249999999997,364.1487020833335
