Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
566556,1,200,4,6,0.0124,0.0463,6,0.9286,6,2000,5,20.0000,5.0000,82.000,109.500
566556,1,200,4,6,0.0124,0.0463,6,0.9286,6,2000,5,20.0000,5.0000,82.000,109.500
