Comparison Results Against Hand-Crafted Agent
Metric,Red Agents,Blue Agents
WinRate,0.2940,0.3740
AverageTrailLength,9.7800,11.3180
DrawRate,0.0000,0.0000
MaxTrailLength,17.0000,16.0000
LossRate,0.7060,0.6260
TrailLengthStdDev,2.3613,2.4160
MinTrailLength,6.0000,6.0000
