Comparison Results Against Hand-Crafted Agent
Metric,Red Agents,Blue Agents
WinRate,0.1720,0.3360
AverageTrailLength,8.4640,9.9600
DrawRate,0.0000,0.0000
MaxTrailLength,10.0000,18.0000
LossRate,0.8280,0.6640
TrailLengthStdDev,1.2918,2.2060
MinTrailLength,6.0000,6.0000
