343,4,0.1440,0.8560,0.0000,8.4420,10.0000,6.0000,1.2894
Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
343,4,0.3280,0.6720,0.0000,10.0420,18.0000,6.0000,3.2490
