5,1,0.2640,0.7360,0.0000,9.8180,16.0000,6.0000,2.1728
Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
5,1,0.3080,0.6920,0.0000,9.5560,15.0000,6.0000,2.2124
