12321,1,0.1580,0.8420,0.0000,8.6800,17.0000,6.0000,2.4815
Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
12321,1,0.4340,0.5660,0.0000,10.4620,18.0000,6.0000,3.6836
