Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
76678,1,200,3,5,0.0136,0.0730,3,0.8687,6,2000,5,20.0000,5.0000,87.000,82.000
76678,1,200,3,5,0.0136,0.0730,3,0.8687,6,2000,5,20.0000,5.0000,87.000,82.000
