Comparison Results Against Hand-Crafted Agent
Metric,Red Agents,Blue Agents
WinRate,0.1660,0.1440
AverageTrailLength,8.4260,8.4340
DrawRate,0.0000,0.0000
MaxTrailLength,10.0000,10.0000
LossRate,0.8340,0.8560
TrailLengthStdDev,1.2871,1.2734
MinTrailLength,6.0000,6.0000
