Trial,Seed,MUTATION_RATE,PHASE2_MUTATION_RATE,CROSSOVER_RATE,POPULATION_SIZE,TOURNAMENT_SIZE,phase1MaxDepth,phase2MaxDepth,BestFitness,AverageFitness,FitnessVariance
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
6,1313,0.030536356314634583,0.0633116944881412,0.8043771369994908,200,9,2,8,236.0,132.245,8321.612474999994
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
6,1313,0.030536356314634583,0.0633116944881412,0.8043771369994908,200,9,2,8,236.0,132.245,8321.612474999994
7,1313,0.09305958855286557,0.0742040137021393,0.7939551299969259,200,10,2,5,109.5,71.275,288.3024305555554
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
6,1313,0.030536356314634583,0.0633116944881412,0.8043771369994908,200,9,2,8,236.0,132.245,8321.612474999994
7,1313,0.09305958855286557,0.0742040137021393,0.7939551299969259,200,10,2,5,109.5,71.275,288.3024305555554
8,1313,0.06736289896656679,0.057916270282717036,0.6152586063023257,200,3,2,5,107.0,70.48333333333333,244.69222222222214
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
6,1313,0.030536356314634583,0.0633116944881412,0.8043771369994908,200,9,2,8,236.0,132.245,8321.612474999994
7,1313,0.09305958855286557,0.0742040137021393,0.7939551299969259,200,10,2,5,109.5,71.275,288.3024305555554
8,1313,0.06736289896656679,0.057916270282717036,0.6152586063023257,200,3,2,5,107.0,70.48333333333333,244.69222222222214
9,1313,0.011905179904976616,0.038948987798527776,0.89542256638304,200,6,4,5,236.0,124.24833333333336,5092.125136111105
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
6,1313,0.030536356314634583,0.0633116944881412,0.8043771369994908,200,9,2,8,236.0,132.245,8321.612474999994
7,1313,0.09305958855286557,0.0742040137021393,0.7939551299969259,200,10,2,5,109.5,71.275,288.3024305555554
8,1313,0.06736289896656679,0.057916270282717036,0.6152586063023257,200,3,2,5,107.0,70.48333333333333,244.69222222222214
9,1313,0.011905179904976616,0.038948987798527776,0.89542256638304,200,6,4,5,236.0,124.24833333333336,5092.125136111105
10,1313,0.03539254998800706,0.01572974431414535,0.7513857234505069,200,7,4,6,201.0,77.59,7396.796900000016
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
4,1313,0.012017935032086563,0.061096372420672986,0.7998383880984731,200,9,3,8,261.0,144.865,7556.610386111108
5,1313,0.02251731026213459,0.03646839407059124,0.9757195571030817,200,9,5,6,99.5,73.64999999999999,228.4508333333334
6,1313,0.030536356314634583,0.0633116944881412,0.8043771369994908,200,9,2,8,236.0,132.245,8321.612474999994
7,1313,0.09305958855286557,0.0742040137021393,0.7939551299969259,200,10,2,5,109.5,71.275,288.3024305555554
8,1313,0.06736289896656679,0.057916270282717036,0.6152586063023257,200,3,2,5,107.0,70.48333333333333,244.69222222222214
9,1313,0.011905179904976616,0.038948987798527776,0.89542256638304,200,6,4,5,236.0,124.24833333333336,5092.125136111105
10,1313,0.03539254998800706,0.01572974431414535,0.7513857234505069,200,7,4,6,201.0,77.59,7396.796900000016
11,1313,0.05209658321816641,0.06736024873998042,0.9327031235975443,200,10,3,5,114.5,69.14833333333333,533.7264694444443
1,1313,0.06932918175104637,0.014103805653444448,0.7782608198171099,200,4,2,5,87.0,69.31416666666667,165.15192430555555
2,1313,0.07271965278383598,0.01424048066261372,0.8549029239450716,200,10,4,7,211.0,72.33,7044.756100000004
3,1313,0.052345942147319205,0.07021338267629336,0.9260517713634935,200,7,5,7,107.0,77.07250000000003,213.52175763888897
