43,10,0.3040,0.6960,0.0000,9.7180,15.0000,6.0000,2.2518
Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
43,10,0.1540,0.8460,0.0000,8.4540,10.0000,6.0000,1.3053
