54,13,0.2960,0.7040,0.0000,9.5900,18.0000,6.0000,2.1349
Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
54,13,0.1460,0.8540,0.0000,8.4700,10.0000,6.0000,1.2669
