Comparison Results Against Hand-Crafted Agent
Metric,Red Agents,Blue Agents
WinRate,0.2220,0.1980
AverageTrailLength,9.6560,10.0680
DrawRate,0.0000,0.0000
MaxTrailLength,14.0000,12.0000
LossRate,0.7780,0.8020
TrailLengthStdDev,2.2982,1.6036
MinTrailLength,6.0000,7.0000
