456544,1,0.3140,0.6860,0.0000,9.4560,17.0000,6.0000,2.1392
Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
456544,1,0.1460,0.8540,0.0000,8.4820,10.0000,6.0000,1.2624
456544,1,0.3140,0.6860,0.0000,9.4560,17.0000,6.0000,2.1392
456544,1,0.1460,0.8540,0.0000,8.4820,10.0000,6.0000,1.2624
