Comparison Results Against Hand-Crafted Agent
Metric,Red Agents,Blue Agents
WinRate,0.1540,0.2180
AverageTrailLength,9.5320,9.4260
DrawRate,0.0000,0.0000
MaxTrailLength,14.0000,17.0000
LossRate,0.8460,0.7820
TrailLengthStdDev,1.6843,2.2010
MinTrailLength,6.0000,6.0000
