Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
453,12,200,4,5,0.0959,0.0857,7,0.8489,6,2000,5,20.0000,5.0000,196.000,112.000
453,12,200,4,5,0.0959,0.0857,7,0.8489,6,2000,5,20.0000,5.0000,196.000,112.000
