Seed,Trial,Population Size,Phase1 Max Depth,Phase2 Max Depth,Mutation Rate,Phase2 Mutation Rate,Tournament Size,Crossover Rate,Grid Size,Generations,Games to Play,Win Weight,Trail Weight,Best Red Agent Fitness,Best Blue Agent Fitness
453,15,200,2,5,0.0192,0.0532,5,0.6276,6,2000,5,20.0000,5.0000,107.000,196.000
453,15,200,2,5,0.0192,0.0532,5,0.6276,6,2000,5,20.0000,5.0000,107.000,196.000
